Ganalı	O	tr
Kofi	O	tr
Annan'a	O	tr
bıraktı	O	tr
.	O	tr

Annan	O	tr
,	O	tr
görevi	O	tr
devraldıktan	O	tr
sonra	O	tr
yaptığı	O	tr
ilk	O	tr
açıklamalarda	O	tr
örgütün	O	tr
yeniden	O	tr
yapılanması	O	tr
için	O	tr
gerekli	O	tr
çalışmaları	O	tr
başlatacağını	O	tr
belirtirken	O	tr
,	O	tr
terörizmle	O	tr
savaşa	O	tr
önem	B-IDIOM	tr
vereceğini	I-IDIOM	tr
bildirdi	O	tr
.	O	tr

Gali	O	tr
ise	O	tr
kendisini	O	tr
ikinci	O	tr
kez	O	tr
seçtirmeyenlere	O	tr
kızgın	O	tr
olmadığını	O	tr
söyleyerek	O	tr
evine	O	tr
,	O	tr
yani	O	tr
Mısır'a	O	tr
döndü	O	tr
.	O	tr

GRÖNLAND	O	tr
.	O	tr

SON	O	tr
yılların	O	tr
modası	O	tr
haline	B-IDIOM	tr
gelen	I-IDIOM	tr
"	O	tr
ayrılıkçı	O	tr
hareketler	O	tr
"	O	tr
akımına	O	tr
Kuzey'in	O	tr
sakin	O	tr
insanlarını	O	tr
barındıran	O	tr
Grönland	O	tr
adası	O	tr
da	O	tr
katıldı	O	tr
.	O	tr

Nüfusundaki	O	tr
Eskimo	O	tr
oranı	O	tr
son	O	tr
yıllarda	O	tr
giderek	O	tr
artan	O	tr
bir	O	tr
hızla	O	tr
yoğunlaşan	O	tr
Grönland'ın	O	tr
Başbakanı	O	tr
Lars	O	tr
Emil	O	tr
Johannsen	O	tr
,	O	tr
hafta	O	tr
içinde	O	tr
bir	O	tr
açıklama	B-IDIOM	tr
yaparak	I-IDIOM	tr
Ada	O	tr
halkı	O	tr
arasında	O	tr
giderek	O	tr
güçlenen	O	tr
"	O	tr
bağımsızlık	O	tr
"	O	tr
hareketine	O	tr
değindi	O	tr
ve	O	tr
"	O	tr
bölgenin	O	tr
Danimarka'dan	O	tr
koparak	O	tr
tam	O	tr
bağımsız	O	tr
olma	O	tr
yolunda	O	tr
ilerlediğini	O	tr
"	O	tr
söyledi	O	tr
.	O	tr

TV'den	O	tr
halka	O	tr
seslenen	O	tr
Johannsen	O	tr
,	O	tr
"	O	tr
Grönland'ın	O	tr
şu	O	tr
anda	O	tr
iç	O	tr
işlerinde	O	tr
bağımsız	O	tr
olmasının	O	tr
kendi	O	tr
kaderini	O	tr
tam	O	tr
olarak	O	tr
belirleme	O	tr
yolunda	O	tr
bir	O	tr
başlangıç	O	tr
sayılması	O	tr
gerektiğini	O	tr
"	O	tr
belirtti	O	tr
.	O	tr

YUNANİSTAN	O	tr
.	O	tr

TÜRKİYE'ye	O	tr
karşı	O	tr
"	O	tr
yumuşak	O	tr
ve	O	tr
ılımlı	O	tr
"	O	tr
görüşleriyle	O	tr
tanınan	O	tr
ve	O	tr
"	O	tr
adım	O	tr
adım	O	tr
diyalog	O	tr
"	O	tr
politikasının	O	tr
mimarı	O	tr
sayılan	O	tr
Dışişleri	O	tr
Bakan	O	tr
Yardımcısı	O	tr
Hristos	O	tr
Rozakis'in	O	tr
istifasıyla	O	tr
sarsıldı	O	tr
.	O	tr

İstifayla	O	tr
birlikte	O	tr
Simitis	O	tr
hükümetinde	O	tr
yaşanan	O	tr
"	O	tr
Türkiye'ye	O	tr
karşı	O	tr
nasıl	O	tr
bir	O	tr
politika	O	tr
izlenmeli	O	tr
"	O	tr
krizi	O	tr
tekrar	O	tr
patlak	B-IDIOM	tr
verdi	I-IDIOM	tr
.	O	tr

Rozakis	O	tr
,	O	tr
istifasında	O	tr
"	O	tr
sağlık	O	tr
nedenlerini	O	tr
"	O	tr
ön	B-IDIOM	tr
plana	I-IDIOM	tr
çıkarırken	I-IDIOM	tr
,	O	tr
siyasi	O	tr
gözlemciler	O	tr
,	O	tr
Simitis'in	O	tr
"	O	tr
en	O	tr
yakın	O	tr
çalışma	O	tr
arkadaşı	O	tr
"	O	tr
olan	O	tr
Dışişleri	O	tr
Bakan	O	tr
Yardımcısı'nın	O	tr
hükümetten	O	tr
ayrılmasıyla	O	tr
Yunan	O	tr
Başbakanı'nın	O	tr
,	O	tr
"	O	tr
şahinlere	O	tr
"	O	tr
karşı	O	tr
yenilgiye	O	tr
uğradığını	O	tr
kaydediyorlar	O	tr
.	O	tr

ABD	O	tr
.	O	tr

ÜNLÜ	O	tr
şarkıcı	O	tr
Madonna	O	tr
,	O	tr
yeni	O	tr
doğan	O	tr
kızını	O	tr
büyütürken	O	tr
,	O	tr
"	O	tr
onu	O	tr
sıkacak	O	tr
despot	O	tr
bir	O	tr
anne	O	tr
"	O	tr
olmayacağını	O	tr
söyledi	O	tr
.	O	tr

Amerikalı	O	tr
şarkıcı	O	tr
,	O	tr
bir	O	tr
gazeteye	O	tr
verdiği	O	tr
demeçte	O	tr
,	O	tr
çocuğunu	O	tr
kesinlikle	O	tr
sıkmayacağını	O	tr
belirterek	O	tr
,	O	tr
"	O	tr
Çocuğu	O	tr
büyütürken	O	tr
,	O	tr
hayatın	O	tr
zorluklarını	O	tr
öğretmeli	O	tr
,	O	tr
çocuğa	O	tr
karşı	O	tr
çok	O	tr
koruyucu	O	tr
davranmamalı	O	tr
"	O	tr
dedi	O	tr
.	O	tr

En	O	tr
büyük	O	tr
yaşama	O	tr
zevki	O	tr
olan	O	tr
küçük	O	tr
kızını	O	tr
bizzat	O	tr
kendisinin	O	tr
.	O	tr
büyüteceğini	O	tr
,	O	tr
dadı	O	tr
tutmayacağını	O	tr
söyleyen	O	tr
Madonna	O	tr
,	O	tr
dinin	O	tr
birçok	O	tr
gereklerini	O	tr
kabul	B-IDIOM	tr
etmese	I-IDIOM	tr
de	O	tr
,	O	tr
kızını	O	tr
katolik	O	tr
gelenekleriyle	O	tr
yetiştireceğini	O	tr
,	O	tr
ancak	O	tr
aralarında	O	tr
Yahudiliğin	O	tr
de	O	tr
bulunduğu	O	tr
tüm	O	tr
dinlerin	O	tr
ana	O	tr
hatlarını	O	tr
öğreteceğini	O	tr
belirtti	O	tr
.	O	tr

BELÇİKA	O	tr
.	O	tr

TECAVÜZE	O	tr
uğradıktan	O	tr
sonra	O	tr
öldürülen	O	tr
küçük	O	tr
yaştaki	O	tr
çocukların	O	tr
cesetlerinin	O	tr
çıkarıldığı	O	tr
"	O	tr
dehşet	O	tr
evi	O	tr
"	O	tr
,	O	tr
geçen	O	tr
hafta	O	tr
içinde	O	tr
esrarengiz	O	tr
bir	O	tr
yangınla	O	tr
kül	B-IDIOM	tr
oldu	I-IDIOM	tr
.	O	tr

Belçika'yı	O	tr
ayağa	O	tr
kaldıran	O	tr
olaylar	O	tr
zincirinin	O	tr
başladığı	O	tr
yer	O	tr
olarak	O	tr
bilinen	O	tr
evin	O	tr
boş	O	tr
olduğunu	O	tr
kaydeden	O	tr
itfaiye	O	tr
yetkilileri	O	tr
,	O	tr
evin	O	tr
ateşe	B-IDIOM	tr
verilmiş	I-IDIOM	tr
olabileceğini	O	tr
kaydettiler	O	tr
.	O	tr

Evin	O	tr
bulunduğu	O	tr
bölgede	O	tr
yaşayanlar	O	tr
,	O	tr
aralarında	O	tr
imza	O	tr
toplayarak	O	tr
evin	O	tr
kendilerine	O	tr
verilmesini	O	tr
ve	O	tr
burayı	O	tr
ölen	O	tr
kurbanların	O	tr
anısına	O	tr
müze	O	tr
yapmak	O	tr
istediklerini	O	tr
bildirmişlerdi	O	tr
.	O	tr

Bu	O	tr
arada	O	tr
süren	O	tr
soruşturmalar	O	tr
çerçevesinde	O	tr
"	O	tr
dehşet	O	tr
evi'nin	O	tr
etrafında	O	tr
polisçe	O	tr
kazı	O	tr
çalışması	O	tr
başlatılacağı	O	tr
belirtiliyor	O	tr
.	O	tr

AVRUPA	O	tr
.	O	tr

UZUN	O	tr
süredir	O	tr
Avrupa'yı	O	tr
adeta	O	tr
esir	B-IDIOM	tr
alan	I-IDIOM	tr
soğuk	O	tr
hava	O	tr
dalgası	O	tr
,	O	tr
geçen	O	tr
hafta	O	tr
etkisini	O	tr
artırarak	O	tr
"	O	tr
katliam'a	O	tr
dönüştü	O	tr
.	O	tr

Dondurucu	O	tr
soğuklardan	O	tr
ölenlerin	O	tr
sayısı	O	tr
300'e	O	tr
ulaşırken	O	tr
,	O	tr
tüm	O	tr
Avrupa'da	O	tr
kara	O	tr
ve	O	tr
hava	O	tr
trafiği	O	tr
aksadı	O	tr
.	O	tr

Özellikle	O	tr
İtalya	O	tr
ve	O	tr
İspanya'da	O	tr
kar	O	tr
yüzünden	O	tr
meydana	B-IDIOM	tr
gelen	I-IDIOM	tr
trafik	O	tr
kazalarında	O	tr
çok	O	tr
sayıda	O	tr
kişinin	O	tr
hayatını	O	tr
kaybettiği	O	tr
belirtiliyor	O	tr
.	O	tr

Kışa	O	tr
alışık	O	tr
olan	O	tr
İsveç	O	tr
,	O	tr
Norveç	O	tr
ve	O	tr
Danimarka	O	tr
gibi	O	tr
ülkelerde	O	tr
bile	O	tr
kar	O	tr
yağışı	O	tr
nedeniyle	O	tr
hayat	O	tr
felce	O	tr
uğradı	O	tr
.	O	tr

Soğuklar	O	tr
,	O	tr
en	O	tr
fazla	O	tr
da	O	tr
sokakta	O	tr
yatıp	B-IDIOM	tr
kalkan	I-IDIOM	tr
fakirleri	O	tr
etkiledi	O	tr
.	O	tr

Ölüm	O	tr
tehlikesiyle	O	tr
karşı	B-IDIOM	tr
karşıya	I-IDIOM	tr
kalan	I-IDIOM	tr
evsizlerden	O	tr
bazıları	O	tr
çareyi	O	tr
kanalizasyon	O	tr
kanallarına	O	tr
sığınmakta	O	tr
buldu	O	tr
.	O	tr

Noyan	O	tr
AYAN	O	tr
-	O	tr
MOSKOVA	O	tr
.	O	tr

RUSYADevlet	O	tr
Başkanı	O	tr
Boris	O	tr
Yeltsin'in	O	tr
"	O	tr
atılım	O	tr
"	O	tr
yılı	O	tr
olacağını	O	tr
duyurduğu	O	tr
1997	O	tr
için	O	tr
,	O	tr
komünist	O	tr
lider	O	tr
Gennadi	O	tr
Züganov	O	tr
"	O	tr
devrim	O	tr
"	O	tr
,	O	tr
geleceğin	O	tr
muhtemel	O	tr
Rusya	O	tr
başkanı	O	tr
Aleksandır	O	tr
Lebed	O	tr
ise	O	tr
"	O	tr
oligarşi	O	tr
"	O	tr
öngörüyor	O	tr
.	O	tr

Züganov	O	tr
,	O	tr
gazetecilerle	O	tr
konuşurken	O	tr
,	O	tr
mevcut	O	tr
durumun	O	tr
1917	O	tr
yılının	O	tr
ağustos	O	tr
ayını	O	tr
andırdığını	O	tr
söyleyerek	O	tr
,	O	tr
"	O	tr
Kimse	O	tr
devrimin	O	tr
kapıya	O	tr
dayandığının	O	tr
farkında	O	tr
değildi	O	tr
.	O	tr
Üç	O	tr
ay	O	tr
içinde	O	tr
devrim	O	tr
oldu	O	tr
.	O	tr
Mart	O	tr
1997'de	O	tr
olaylar	O	tr
patlak	B-IDIOM	tr
verebilir	I-IDIOM	tr
"	O	tr
dedi	O	tr
.	O	tr

1917	O	tr
devrimini	O	tr
izleyen	O	tr
beş	O	tr
yıllık	O	tr
iç	O	tr
savaşa	O	tr
da	O	tr
dikkat	B-IDIOM	tr
çeken	I-IDIOM	tr
komünist	O	tr
lider	O	tr
,	O	tr
kapitalist	O	tr
reformlarla	O	tr
ülkeye	O	tr
yoksulluk	O	tr
ve	O	tr
kargaşa	O	tr
getirmekle	O	tr
suçladığı	O	tr
Kremlin'i	O	tr
"	O	tr
dikkatli	O	tr
olmaya	O	tr
"	O	tr
çağırdı	O	tr
.	O	tr

Züganov	O	tr
,	O	tr
Rus	O	tr
ordusunun	O	tr
"	O	tr
aynen	O	tr
1917'de	O	tr
olduğu	O	tr
gibi	O	tr
ülke	O	tr
yönetimini	O	tr
savunmaya	O	tr
pek	O	tr
istekli	O	tr
görünmediğini	O	tr
"	O	tr
ileri	B-IDIOM	tr
sürdü	I-IDIOM	tr
.	O	tr

Züganov'un	O	tr
"	O	tr
kargaşa	O	tr
"	O	tr
teorisini	O	tr
geliştiren	O	tr
Aleksandır	O	tr
Lebed	O	tr
ise	O	tr
,	O	tr
Rus	O	tr
yönetiminin	O	tr
hızla	O	tr
"	O	tr
oligarşik	O	tr
"	O	tr
bir	O	tr
yapı	O	tr
kazandığını	O	tr
vurgulayarak	O	tr
"	O	tr
Ülke	O	tr
siyasi	O	tr
ve	O	tr
mali	O	tr
çevrelerce	O	tr
yönetiliyor	O	tr
"	O	tr
dedi	O	tr
.	O	tr

Rus	O	tr
halkının	O	tr
çıkarlarının	O	tr
,	O	tr
SSCB	O	tr
döneminde	O	tr
olduğu	O	tr
gibi	O	tr
,	O	tr
geri	O	tr
planda	O	tr
bırakıldığını	O	tr
ileri	B-IDIOM	tr
süren	I-IDIOM	tr
Lebed	O	tr
,	O	tr
"	O	tr
Güç	O	tr
,	O	tr
devlet	O	tr
organları	O	tr
ile	O	tr
mali	O	tr
sermaye	O	tr
tarafından	O	tr
ortaklaşa	O	tr
kullanılıyor	O	tr
.	O	tr
Ekonominin	O	tr
yarısını	O	tr
bir	O	tr
avuç	O	tr
banka	O	tr
ve	O	tr
sanayi	O	tr
kuruluşu	O	tr
,	O	tr
diğer	O	tr
yarısını	O	tr
ise	O	tr
suç	O	tr
çeteleri	O	tr
kontrol	I-IDIOM	tr
ediyor	I-IDIOM	tr
.	O	tr
Rusya	O	tr
oligarşiye	O	tr
doğru	O	tr
hızla	O	tr
ilerliyor	O	tr
"	O	tr
diye	O	tr
konuştu	O	tr
.	O	tr

Kremlin'le	O	tr
kısa	O	tr
süren	O	tr
işbirliği	O	tr
sırasında	O	tr
Çeçenistan'da	O	tr
barışı	O	tr
sağlayan	O	tr
,	O	tr
Yeltsin	O	tr
tarafından	O	tr
güvenlik	O	tr
konseyi	O	tr
sekreterliği	O	tr
görevinden	O	tr
alındıktan	O	tr
sonra	O	tr
iktidara	O	tr
sert	O	tr
eleştiriler	O	tr
yönelten	O	tr
Lebed	O	tr
,	O	tr
son	O	tr
altı	O	tr
aydır	O	tr
yapılan	O	tr
kamuoyu	O	tr
yoklamalarında	O	tr
,	O	tr
açık	O	tr
farkla	O	tr
"	O	tr
en	O	tr
güvenilir	O	tr
lider	O	tr
"	O	tr
olarak	O	tr
görülüyor	O	tr
.	O	tr

DIŞ	O	tr
HABERLER	O	tr
SERVİSİ	O	tr
.	O	tr

IRAK	O	tr
,	O	tr
Devlet	O	tr
Başkanı	O	tr
Saddam	O	tr
Hüseyin'in	O	tr
oğlu	O	tr
Uday'a	O	tr
yönelik	O	tr
suikast	O	tr
girişiminden	O	tr
İran'ı	O	tr
resmen	O	tr
sorumlu	O	tr
tuttu	O	tr
ve	O	tr
olayla	O	tr
ilişkili	O	tr
saldırganların	O	tr
yakalanıp	O	tr
,	O	tr
yargılanmak	O	tr
üzere	O	tr
Suriye'ye	O	tr
teslim	O	tr
edilmeleri	O	tr
için	O	tr
Birleşmiş	O	tr
Milletler'inBM	O	tr
)	O	tr
yardımcı	B-IDIOM	tr
olmasını	I-IDIOM	tr
istedi	O	tr
.	O	tr

Irak	O	tr
Dışişleri	O	tr
Bakanı	O	tr
Muhammed	O	tr
El	O	tr
-	O	tr
Sahaf	O	tr
,	O	tr
konuyla	O	tr
ilgili	O	tr
olarak	O	tr
BM	O	tr
Genel	O	tr
Sekreteri	O	tr
Kofi	O	tr
Annan'a	O	tr
yolladığı	O	tr
bir	O	tr
mektupta	O	tr
,	O	tr
suikastin	O	tr
İran	O	tr
tarafından	O	tr
desteklenen	O	tr
rejim	O	tr
karşıtı	O	tr
"	O	tr
El	O	tr
-	O	tr
Dava	O	tr
"	O	tr
Partisi	O	tr
tarafından	O	tr
gerçekleştirildiğini	O	tr
öne	B-IDIOM	tr
sürdü	I-IDIOM	tr
.	O	tr

"	O	tr
El	O	tr
-	O	tr
Dava'Partisi'ni	O	tr
topraklarında	O	tr
barındırdığı	O	tr
ve	O	tr
bu	O	tr
kuruluşa	O	tr
destek	B-IDIOM	tr
verdiği	I-IDIOM	tr
gerekçesiyle	O	tr
Tahran'ı	O	tr
sert	O	tr
şekilde	O	tr
protesto	O	tr
eden	O	tr
Bakan	O	tr
,	O	tr
İran'ın	O	tr
bu	O	tr
konudaki	O	tr
sorumluluğunun	O	tr
,	O	tr
El	O	tr
-	O	tr
Dava	O	tr
Partisi	O	tr
lideri	O	tr
Ali	O	tr
Bağdadi'nin	O	tr
,	O	tr
12	O	tr
Aralık'ta	O	tr
meydana	O	tr
gelen	O	tr
suikast	O	tr
girişiminin	O	tr
ardından	O	tr
BBC'ye	O	tr
yaptığı	I-IDIOM	tr
açıklamayla	I-IDIOM	tr
kesinlik	O	tr
kazandığını	O	tr
da	O	tr
kaydetti	O	tr
.	O	tr

"	O	tr
El	O	tr
Dava	O	tr
"	O	tr
lideri	O	tr
Bağdadi	O	tr
,	O	tr
söz	O	tr
konusu	O	tr
açıklamasında	O	tr
saldırının	O	tr
sorumluluğunu	O	tr
üstlenen	O	tr
bir	O	tr
ifade	O	tr
kullanmıştı	O	tr
.	O	tr

Irak	O	tr
Dışişleri	O	tr
Bakanı	O	tr
,	O	tr
"	O	tr
İran'ın	O	tr
davranışının	O	tr
uluslararası	O	tr
hukuk	O	tr
,	O	tr
BM	O	tr
sözleşmesi	O	tr
ve	O	tr
iyi	O	tr
komşuluk	O	tr
ilişkileriyle	O	tr
çeliştiğini	O	tr
"	O	tr
de	O	tr
ifade	B-IDIOM	tr
etti	I-IDIOM	tr
.	O	tr

Al	O	tr
-	O	tr
Sahaf	O	tr
,	O	tr
mektubunda	O	tr
,	O	tr
ayrıca	O	tr
,	O	tr
saldırganların	O	tr
İran	O	tr
yönetimince	O	tr
yargılanarak	O	tr
cezalandırılmalarında	O	tr
bir	O	tr
sakınca	O	tr
görmediklerini	O	tr
de	O	tr
belirtti	O	tr
.	O	tr

Önümüzdeki	O	tr
hafta	O	tr
tamamlanması	O	tr
beklenilen	O	tr
valiler	O	tr
kararnamesine	O	tr
göre	O	tr
İstanbul	O	tr
eski	O	tr
Emniyet	O	tr
Müdürü	O	tr
Kemal	O	tr
Yazıcıoğlu	O	tr
,	O	tr
merkeze	O	tr
alınıyor	O	tr
.	O	tr

Emniyet	O	tr
Genel	O	tr
Müdürlüğü'ne	O	tr
ise	O	tr
İstanbul	O	tr
Valisi	O	tr
Rıdvan	O	tr
Yenişen	O	tr
getiriliyor	O	tr
.	O	tr

Deniz	O	tr
GÜÇER	O	tr
-	O	tr
ANKARA	O	tr
.	O	tr

REFAHYOL	O	tr
Hükümeti'nin	O	tr
valiler	O	tr
ve	O	tr
emniyet	O	tr
müdürleri	O	tr
kararnamesi	O	tr
üzerinde	O	tr
son	O	tr
çalışmaların	O	tr
da	O	tr
tamamlanmak	O	tr
üzere	O	tr
olduğu	O	tr
öğrenildi	O	tr
.	O	tr

Koalisyonun	O	tr
iki	O	tr
ortağının	O	tr
valilerin	O	tr
40'a	O	tr
yakınının	O	tr
değiştirilmemesi	O	tr
konusunda	O	tr
anlaştığı	O	tr
belirtiliyor	O	tr
.	O	tr

RP'li	O	tr
Devlet	O	tr
Bakanı	O	tr
Lütfü	O	tr
Esengün	O	tr
,	O	tr
Genel	O	tr
Sekreter	O	tr
Oğuzhan	O	tr
Asiltürk	O	tr
ve	O	tr
Adalet	O	tr
Bakanı	O	tr
Şevket	O	tr
Kazan	O	tr
ile	O	tr
DYP	O	tr
kanadından	O	tr
İçişleri	O	tr
Bakanlığı	O	tr
Meral	O	tr
Akşener	O	tr
ile	O	tr
Devlet	O	tr
Bakanı	O	tr
Bekir	O	tr
Aksoy'un	O	tr
yürüttüğü	B-IDIOM	tr
çalışmaların	I-IDIOM	tr
büyük	O	tr
bir	O	tr
bölümünün	O	tr
tamamlandığı	O	tr
öğrenilirken	O	tr
,	O	tr
geri	O	tr
kalan	O	tr
illerin	O	tr
vali	O	tr
atamaları	O	tr
konusunda	O	tr
pazarlıkların	O	tr
sürdüğü	O	tr
belirtiliyor	O	tr
.	O	tr

RP	O	tr
kurmayları	O	tr
,	O	tr
en	O	tr
geç	O	tr
önümüzdeki	O	tr
hafta	O	tr
kararnamenin	O	tr
tamamlanacağını	O	tr
belirtirken	O	tr
,	O	tr
Susurluk	O	tr
kazasından	O	tr
sonra	O	tr
İçişleri	O	tr
Bakanı	O	tr
Meral	O	tr
Akşener	O	tr
tarafından	O	tr
,	O	tr
"	O	tr
Soruşturmanın	O	tr
selameti	O	tr
açısından	O	tr
"	O	tr
görevden	O	tr
alınan	O	tr
İstanbul	O	tr
Emniyet	O	tr
Müdürü	O	tr
Kemal	O	tr
Yazıcıoğlu'nun	O	tr
da	O	tr
merkeze	O	tr
alınacağını	O	tr
kaydetti	O	tr
.	O	tr

ŞAHİNOĞLU	O	tr
KALIYOR	O	tr
.	O	tr

İstanbul	O	tr
Valisi	O	tr
Rıdvan	O	tr
Yenişen'in	O	tr
Emniyet	O	tr
Genel	O	tr
Müdürlüğü'ne	O	tr
atanacağı	O	tr
belirtilirken	O	tr
,	O	tr
İstanbul	O	tr
Emniyet	O	tr
Müdürlüğü'nü	O	tr
vekalaten	O	tr
sürdüren	O	tr
Ramazan	O	tr
Er'in	O	tr
de	O	tr
bir	O	tr
süre	O	tr
sonra	O	tr
göreve	O	tr
"	O	tr
asaleten	O	tr
"	O	tr
atanacağı	O	tr
öğrenildi	O	tr
.	O	tr

Kurmaylar	O	tr
,	O	tr
İçişleri	O	tr
Bakanlığı	O	tr
Müsteşarı'nın	O	tr
görevde	O	tr
kalacağını	O	tr
belirtirlerken	O	tr
İstanbul	O	tr
Valiliği	O	tr
için	O	tr
henüz	O	tr
karar	B-IDIOM	tr
verilemediğini	I-IDIOM	tr
vurguladı	O	tr
.	O	tr

İzmir	O	tr
Valisi	O	tr
Kutlu	O	tr
Aktaş'ın	O	tr
İstanbul	O	tr
Valiliği'ne	O	tr
atanmasının	O	tr
gündemde	O	tr
olduğu	O	tr
belirtilirken	O	tr
,	O	tr
Aktaş'ın	O	tr
İstanbul	O	tr
Valiliği'ne	O	tr
atanmaması	O	tr
durumunda	O	tr
eski	O	tr
görevini	O	tr
sürdüreceği	O	tr
ifade	B-IDIOM	tr
edildi	I-IDIOM	tr
.	O	tr

Ankara	O	tr
Valisi	O	tr
Erdoğan	O	tr
Şahinoğlu'nun	O	tr
ise	O	tr
Cumhurbaşkanı	O	tr
Süleyman	O	tr
Demirel'in	O	tr
"	O	tr
özel	O	tr
isteği	O	tr
"	O	tr
ile	O	tr
görevde	O	tr
kalacağı	O	tr
öğrenildi	O	tr
.	O	tr

Milli	O	tr
Güvenlik	O	tr
Kurulu	O	tr
"	O	tr
devletin	O	tr
bekası	O	tr
"	O	tr
için	O	tr
gelişmiş	O	tr
beyin	O	tr
gücü	O	tr
ile	O	tr
bilimsel	O	tr
araştırma	O	tr
yetenekleri	O	tr
kazanmış	O	tr
,	O	tr
fikir	O	tr
üretecek	O	tr
,	O	tr
30	O	tr
yaşını	O	tr
aşmamış	O	tr
genç	O	tr
uzmanlardan	O	tr
özel	O	tr
birim	O	tr
oluşturacak	O	tr
.	O	tr

Mete	O	tr
BELOVACIKLI	O	tr
-	O	tr
ANKARA	O	tr
.	O	tr

MİLLİ	O	tr
Güvenlik	O	tr
Kurulu	O	tr
(	O	tr
MGK	O	tr
)	O	tr
,	O	tr
görev	O	tr
ve	O	tr
yetkilerini	O	tr
yerine	B-IDIOM	tr
getirebilmek	I-IDIOM	tr
amacıyla	O	tr
genel	O	tr
sekreterlik	O	tr
bünyesinde	O	tr
,	O	tr
"	O	tr
gelişmiş	O	tr
beyin	O	tr
gücü	O	tr
ve	O	tr
bilgi	O	tr
birikimine	O	tr
sahip	O	tr
"	O	tr
30	O	tr
yaşının	O	tr
aşmamış	O	tr
uzman	O	tr
istihdam	I-IDIOM	tr
edecek	I-IDIOM	tr
.	O	tr

Başbakan	O	tr
Necmettin	O	tr
Erbakan	O	tr
imzasıyla	O	tr
TBMM'ye	O	tr
gönderilen	O	tr
yasa	O	tr
tasarısında	O	tr
,	O	tr
MGK'nın	O	tr
"	O	tr
Milli	O	tr
güvenliğe	O	tr
ilişkin	O	tr
devletin	O	tr
bekaası	O	tr
için	O	tr
çok	O	tr
önemli	O	tr
görev	O	tr
,	O	tr
yetki	O	tr
ve	O	tr
sorumluluk	O	tr
"	O	tr
taşıdığına	O	tr
dikkat	B-IDIOM	tr
çekilerek	I-IDIOM	tr
,	O	tr
"	O	tr
Bu	O	tr
görev	O	tr
,	O	tr
yetki	O	tr
ve	O	tr
sorumlulukların	O	tr
yerine	I-IDIOM	tr
getirilebilmesi	I-IDIOM	tr
,	O	tr
herşeyden	O	tr
önce	O	tr
konu	O	tr
ve	O	tr
alanlarında	O	tr
uzmanlaşmış	O	tr
,	O	tr
tecrübe	O	tr
ve	O	tr
bilgi	O	tr
birikimine	O	tr
sahip	O	tr
,	O	tr
ehliyet	O	tr
ve	O	tr
liyakatını	O	tr
kanıtlamış	O	tr
,	O	tr
gelişmiş	O	tr
beyin	O	tr
gücü	O	tr
ile	O	tr
bilimsel	O	tr
araştırma	O	tr
yetenekleri	O	tr
kazandırılmış	O	tr
,	O	tr
fikir	O	tr
üretebilecek	O	tr
şekilde	O	tr
yetiştirilmiş	O	tr
ve	O	tr
devamlı	O	tr
olarak	O	tr
çalışmalarına	O	tr
imkan	O	tr
sağlanan	O	tr
genç	O	tr
uzman	O	tr
ve	O	tr
uzman	O	tr
yardımcısı	O	tr
düzeyinde	O	tr
personelin	O	tr
istihdamı	O	tr
ile	O	tr
mümkündür	O	tr
"	O	tr
görüşüne	O	tr
yer	I-IDIOM	tr
verildi	I-IDIOM	tr
.	O	tr

Tasarıda	O	tr
,	O	tr
MGK	O	tr
Genel	O	tr
Sekreteriliği'nde	O	tr
uzman	O	tr
yardımcısı	O	tr
olabilmek	O	tr
için	O	tr
,	O	tr
en	O	tr
az	O	tr
dört	O	tr
yıllık	O	tr
yüksek	O	tr
öğretim	O	tr
kurumlarından	O	tr
mezun	O	tr
olmak	O	tr
,	O	tr
açılacak	O	tr
yarışma	O	tr
,	O	tr
yeterlik	O	tr
ve	O	tr
yabancı	O	tr
dil	O	tr
sınavlarında	O	tr
başaralı	O	tr
olmak	O	tr
ve	O	tr
30	O	tr
yaşını	O	tr
geçmemek	O	tr
şartlarının	O	tr
aranması	O	tr
öngörülüyor	O	tr
.	O	tr

Uzmanlık	O	tr
içinse	O	tr
,	O	tr
uzman	O	tr
yardımcılığında	O	tr
en	O	tr
az	O	tr
üç	O	tr
yıl	O	tr
çalışmak	O	tr
ve	O	tr
olumlu	O	tr
sicil	O	tr
almak	O	tr
kaydıyla	O	tr
girilecek	O	tr
yeterlik	O	tr
ve	O	tr
yabancı	O	tr
dil	O	tr
sınavlarında	O	tr
başarılı	B-IDIOM	tr
olmak	I-IDIOM	tr
gerekiyor	O	tr
.	O	tr

Üstüste	O	tr
iki	O	tr
defa	O	tr
yeterlik	O	tr
ve	O	tr
yabancı	O	tr
dil	O	tr
sınavlarından	O	tr
başarısız	O	tr
olanlar	O	tr
ise	O	tr
başka	O	tr
memuriyet	O	tr
kadrolarına	O	tr
nakledilecek	O	tr
.	O	tr

Üç	O	tr
sınavdan	O	tr
geçirilerek	O	tr
istihdam	B-IDIOM	tr
edilecek	I-IDIOM	tr
bu	O	tr
personele	O	tr
yüksek	O	tr
maaş	O	tr
verilmesi	O	tr
gerektiğine	O	tr
işaret	O	tr
edilen	O	tr
tasarıda	O	tr
,	O	tr
"	O	tr
Bu	O	tr
nitelikteki	O	tr
personelin	O	tr
sadece	O	tr
göreve	O	tr
alınmaları	O	tr
değil	O	tr
